x,y
99.734,37.125
99.734,37.125
99.736,37.132
99.734,37.126
99.736,37.132
99.734,37.126
99.752,37.104
99.736,37.132
99.734,37.133
99.736,37.132
99.734,37.126
99.734,37.122
